date,supply_index,purchase_price_index,demand_index,manufacturing_context_profile,product_family,process_type,recipe_profile,formulation_class,expected_yield,expected_waste,process_lead_time_days,shelf_life_class,priority_level,cost_sensitivity,synthetic_plant_production_volume,synthetic_plant_capacity_utilization,synthetic_yield_rate,synthetic_waste_rate,synthetic_raw_material_requirement,synthetic_inventory_coverage_days,synthetic_inventory_level,synthetic_lead_time_days,synthetic_procurement_need_pressure,synthetic_procurement_need_coverage_gap,synthetic_procurement_need_hybrid,synthetic_procurement_need_refined,synthetic_procurement_need,synthetic_planned_orders,destination_profile,product_family_alias,raw_material_id,current_inventory_tons,expected_requirement_tons,lead_time_days,safety_coverage_days,expected_yield_rate,expected_waste_rate,unit_purchase_cost,shelf_life_days,projected_stock_after_lead_time_tons,safety_stock_tons,purchase_trigger_gap_tons,purchase_trigger_label,purchase_trigger_proba_heuristic,replenishment_gap_tons,quantity_optimizer_target_tons,baseline_order_quantity_tons
2021-07-26,100.0,100.0,134.38476327805816,fresh_preparation,fresh_preparation,fresh_forming,marinated_short_run,fresh_prepared,0.85,0.027,2.5,short,service_critical,low,1374.0239350436689,0.858764959402293,0.8487662198067943,0.0262696840280231,1661.3751546158308,9.144981482194886,2170.463574848634,2,172.93906720458432,0.0,179.7012832220794,179.7012832220794,172.93906720458432,182.42909851743588,fresh_preparation,fresh_preparation,rm_fresh_preparation,2170.463574848634,1661.3751546158308,2,6.0,0.85,0.027,1000.0,7.0,1695.7849592441107,1424.0358468135692,-271.7491124305416,0,0.4524366902296441,914.9474265807662,1106.2782499011744,1134.53480896015
2021-08-02,100.0,100.0,136.59577024753668,fresh_preparation,fresh_preparation,fresh_forming,marinated_short_run,fresh_prepared,0.85,0.027,2.5,short,service_critical,low,1345.2265148500198,0.8407665717812624,0.8444044955105909,0.0279143901996764,1637.5773696661363,9.380304402267544,2194.4248871047093,2,161.24104584700407,0.0,165.7364973081477,165.7364973081477,161.24104584700407,170.0891482378584,fresh_preparation,fresh_preparation,rm_fresh_preparation,2194.4248871047093,1637.5773696661363,2,6.0,0.85,0.027,1000.0,7.0,1726.5456386286705,1403.637745428117,-322.90789320055364,0,0.44273962828043445,846.7902279895438,1023.8682401179419,1050.0198827070344
2021-08-09,100.0,100.0,136.59577024753668,fresh_preparation,fresh_preparation,fresh_forming,marinated_short_run,fresh_prepared,0.85,0.027,2.5,short,service_critical,low,1317.991984193441,0.8237449901209009,0.8512666947041487,0.0277886781354325,1591.295944801482,8.149173752958696,1852.535306652264,2,222.68287595427296,162.88104177994634,227.97593111357747,227.97593111357747,222.68287595427296,234.9025987722637,fresh_preparation,fresh_preparation,rm_fresh_preparation,1852.535306652264,1591.295944801482,2,6.0,0.85,0.027,1000.0,7.0,1397.879322423269,1363.9679526869845,-33.91136973628454,0,0.4937847471114615,1102.7285908362028,1333.3275991006624,1367.3834526368914
2021-08-16,100.0,100.0,136.59577024753668,fresh_preparation,fresh_preparation,fresh_forming,marinated_short_run,fresh_prepared,0.85,0.027,2.5,short,service_critical,low,1341.024774308663,0.8381404839429143,0.8457762442685368,0.0316533018746905,1635.743077068545,8.06482310265632,1884.5683654217917,3,228.8058383981013,118.44456670767124,204.35708160520005,204.35708160520005,228.8058383981013,241.3615587801971,fresh_preparation,fresh_preparation,rm_fresh_preparation,1884.5683654217917,1635.743077068545,3,6.0,0.85,0.027,1000.0,7.0,1183.535618106701,1402.0654946301815,218.52987652348065,1,0.5388870116926172,1153.240206276935,1394.4020389056707,1430.0178557833992
2021-08-23,100.0,100.0,136.59577024753668,fresh_preparation,fresh_preparation,fresh_forming,marinated_short_run,fresh_prepared,0.85,0.027,2.5,short,service_critical,low,1233.3897295305867,0.7708685809566167,0.851461949380154,0.0271719981300104,1487.9154539756526,9.916404464839207,2107.824493015345,2,155.2224486621658,0.0,158.0084549810608,158.0084549810608,155.2224486621658,163.74028053250214,fresh_preparation,fresh_preparation,rm_fresh_preparation,2107.824493015345,1487.9154539756526,2,6.0,0.85,0.027,1000.0,7.0,1682.7057918794444,1275.3561034077022,-407.3496884717422,0,0.4208217980346763,655.4470643680097,792.5120178562478,812.754359816332
2021-08-30,100.0,100.0,136.59577024753668,fresh_preparation,fresh_preparation,fresh_forming,marinated_short_run,fresh_prepared,0.85,0.027,2.5,short,service_critical,low,1310.8792817972146,0.8192995511232591,0.856263118124813,0.0223316459155793,1565.1186479820233,9.122687925179504,2039.7269987741247,2,188.64037372308883,25.242788367091865,198.84309672327063,198.84309672327063,188.64037372308883,198.9920142311433,fresh_preparation,fresh_preparation,rm_fresh_preparation,2039.7269987741247,1565.1186479820233,2,6.0,0.85,0.027,1000.0,7.0,1592.5502422078323,1341.530269698877,-251.01997250895533,0,0.4533573444144725,866.9219189067753,1048.209804614927,1074.9831794444015
2021-09-06,100.0,100.0,136.4962062690974,fresh_preparation,fresh_preparation,fresh_forming,marinated_short_run,fresh_prepared,0.85,0.027,2.5,short,service_critical,low,1386.8682890336474,0.8667926806460297,0.8436119556557871,0.0292686448683473,1692.0813353752208,8.66254318667485,2093.9610918649,3,187.6507642872239,0.0,182.89642275593343,182.89642275593343,187.6507642872239,197.9480999774853,fresh_preparation,fresh_preparation,rm_fresh_preparation,2093.9610918649,1692.0813353752208,3,6.0,0.85,0.027,1000.0,7.0,1368.783376704091,1450.3554303216176,81.57205361752654,1,0.5140569952647518,1048.4756738319384,1267.729488944971,1300.1098355516035
2021-09-13,100.0,100.0,136.4962062690974,fresh_preparation,fresh_preparation,fresh_forming,marinated_short_run,fresh_prepared,0.85,0.027,2.5,short,service_critical,low,1310.9536408460872,0.8193460255288045,0.8429063418447612,0.0324790082662166,1605.7918273831604,8.353723309091054,1916.3343739940888,2,188.83288714459889,48.83726863879806,196.3214115331391,196.3214115331391,188.83288714459889,199.1950918266587,fresh_preparation,fresh_preparation,rm_fresh_preparation,1916.3343739940888,1605.7918273831604,2,6.0,0.85,0.027,1000.0,7.0,1457.5367090274715,1376.3929948998518,-81.14371412761966,0,0.48526579600885933,1065.8504482889234,1288.7376195984807,1321.654555878265
2021-09-20,100.0,100.0,136.4962062690974,fresh_preparation,fresh_preparation,fresh_forming,marinated_short_run,fresh_prepared,0.85,0.027,2.5,short,service_critical,low,1306.4762907749025,0.8165476817343139,0.8518159825257878,0.02873273246997,1577.8230886568365,8.607823071334444,1940.2317121463552,2,190.88413673109463,62.90785679038488,198.46370395489217,198.46370395489217,190.88413673109463,201.35890373421347,fresh_preparation,fresh_preparation,rm_fresh_preparation,1940.2317121463552,1577.8230886568365,2,6.0,0.85,0.027,1000.0,7.0,1489.4251153872592,1352.4197902772885,-137.00532510997073,0,0.4746956753979223,990.0111667877695,1197.0390747690824,1227.6138468168342
2021-09-27,100.0,100.0,136.4962062690974,fresh_preparation,fresh_preparation,fresh_forming,marinated_short_run,fresh_prepared,0.85,0.027,2.5,short,service_critical,low,1324.0592101758589,0.8275370063599118,0.8535747938284518,0.0257739149462781,1591.1732744016929,8.199744179010827,1863.8876849389824,2,255.84754913482743,309.4028600104048,262.59871777019987,262.59871777019987,255.84754913482743,269.8871833936011,fresh_preparation,fresh_preparation,rm_fresh_preparation,1863.8876849389824,1591.1732744016929,2,6.0,0.85,0.027,1000.0,7.0,1409.2667493956415,1363.8628066300225,-45.40394276561892,0,0.4916780944372044,1091.1483960927328,1319.3257917813105,1353.0240111549888
2021-10-04,100.0,100.0,136.07992584200227,fresh_preparation,fresh_preparation,fresh_forming,marinated_short_run,fresh_prepared,0.85,0.027,2.5,short,service_critical,low,1334.12232604813,0.8338264537800812,0.846624853639593,0.0289081018523153,1621.3666114712587,9.45392739167833,2189.7546028772585,3,244.35304483945535,322.5941845553827,252.83849350228647,252.83849350228647,244.35304483945535,257.76191817502047,fresh_preparation,fresh_preparation,rm_fresh_preparation,2189.7546028772585,1621.3666114712587,3,6.0,0.85,0.027,1000.0,7.0,1494.883197961005,1389.7428098325074,-105.14038812849753,0,0.48109537471700886,821.3548184265073,993.1138606208904,1018.4799748488691
2021-10-11,100.0,100.0,136.07992584200227,fresh_preparation,fresh_preparation,fresh_forming,marinated_short_run,fresh_prepared,0.85,0.027,2.5,short,service_critical,low,1221.7317137806049,0.7635823211128779,0.8539825392244713,0.0255159731502205,1467.132323951268,8.457829395060184,1772.679270851142,2,399.8419095829013,886.06573552821,411.217591215936,411.217591215936,399.8419095829013,421.783234371263,fresh_preparation,fresh_preparation,rm_fresh_preparation,1772.679270851142,1467.132323951268,2,6.0,0.85,0.027,1000.0,7.0,1353.4986068650655,1257.5419919582298,-95.95661490683574,0,0.48093302566394475,951.9950450583556,1151.0731455877583,1180.473855872361
2021-10-18,100.0,100.0,136.07992584200227,fresh_preparation,fresh_preparation,fresh_forming,marinated_short_run,fresh_prepared,0.85,0.027,2.5,short,service_critical,low,1235.1373566505604,0.7719608479066002,0.8472395378353922,0.0242923849609062,1493.251592141481,9.580000840153737,2043.6216438966133,2,484.7823776999853,1284.532970023842,494.013214375931,494.013214375931,484.7823776999853,511.384810676272,fresh_preparation,fresh_preparation,rm_fresh_preparation,2043.6216438966133,1493.251592141481,2,6.0,0.85,0.027,1000.0,7.0,1616.9783318561902,1279.9299361212693,-337.04839573492086,0,0.4345444438897107,729.5598843661371,882.1230691809892,904.65425661401
2021-10-25,100.0,100.0,136.07992584200227,cured_embutido,cured_embutido,curing_maturation,fermented_dry_spiced,cured,0.79,0.031,11.0,long,planned_campaign,high,1116.6586993239562,0.6979116870774726,0.784057843361911,0.0303032612735318,1467.3625286494043,13.06350273536197,2738.413486682736,9,363.16190424469033,711.697801289259,311.8251087821617,311.8251087821617,363.16190424469033,380.42117374391927,cured_embutido,cured_embutido,rm_cured_embutido,2738.413486682736,1467.3625286494043,9,6.0,0.79,0.031,1000.0,28.0,851.8045212763593,1257.739310270918,405.93478899455863,1,0.5799941905779414,0.0,0.0,0.0
2021-11-01,100.0,100.0,140.9302365502798,cured_embutido,cured_embutido,curing_maturation,fermented_dry_spiced,cured,0.79,0.031,11.0,long,planned_campaign,high,1117.647866294668,0.6985299164341674,0.7905646760753305,0.0311830528784777,1457.8181566754372,12.563772132751074,2616.527875922485,9,375.4532082068325,718.1856149927831,305.61030495405134,305.61030495405134,375.4532082068325,393.2966219268623,cured_embutido,cured_embutido,rm_cured_embutido,2616.527875922485,1457.8181566754372,9,6.0,0.79,0.031,1000.0,28.0,742.1902459112084,1249.5584200075175,507.3681740963091,1,0.6001374808643747,90.84870076046991,118.67735334674911,112.65238894298268
2021-11-08,100.0,100.0,140.9302365502798,cured_embutido,cured_embutido,curing_maturation,fermented_dry_spiced,cured,0.79,0.031,11.0,long,planned_campaign,high,1190.1735404959304,0.7438584628099565,0.7829740931170148,0.0272556889951332,1561.4980765183575,12.934001290113184,2885.2025908853843,9,326.9829676577031,563.2352351035923,259.0153275428421,259.0153275428421,326.9829676577031,342.5228331956355,cured_embutido,cured_embutido,rm_cured_embutido,2885.2025908853843,1561.4980765183575,9,6.0,0.79,0.031,1000.0,28.0,877.5622067903532,1338.4269227300208,460.8647159396676,1,0.5852427036903638,14.722408362993974,19.232156814403435,18.255786370112528
2021-11-15,100.0,100.0,140.9302365502798,cured_embutido,cured_embutido,curing_maturation,fermented_dry_spiced,cured,0.79,0.031,11.0,long,planned_campaign,high,1137.7682144608746,0.7111051340380466,0.7890409159484256,0.0287016814189227,1483.350294799427,11.615282176420614,2461.36174865315,9,376.3955818563214,690.4762677765968,260.4139009489112,260.4139009489112,376.3955818563214,394.2837818840431,cured_embutido,cured_embutido,rm_cured_embutido,2461.36174865315,1483.350294799427,9,6.0,0.79,0.031,1000.0,28.0,554.1970839110293,1271.4431098280802,717.2460259170509,1,0.6374052079776213,293.43165597435745,383.3152486242602,363.8552534082032
2021-11-22,100.0,100.0,140.9302365502798,cured_embutido,cured_embutido,curing_maturation,fermented_dry_spiced,cured,0.79,0.031,11.0,long,planned_campaign,high,1085.7765793524247,0.6786103620952655,0.795147369050582,0.0310206711263647,1407.862417848248,13.11732109691706,2638.197627885355,9,307.2995413244727,498.1899734538586,257.5717548602161,257.5717548602161,307.2995413244727,321.9039520259184,cured_embutido,cured_embutido,rm_cured_embutido,2638.197627885355,1407.862417848248,9,6.0,0.79,0.031,1000.0,28.0,828.0888049376074,1206.7392152984983,378.6504103608909,1,0.5778076024880993,0.0,0.0,0.0
2021-11-29,100.0,100.0,140.9302365502798,cured_embutido,cured_embutido,curing_maturation,fermented_dry_spiced,cured,0.79,0.031,11.0,long,planned_campaign,high,1113.1558399049006,0.6957223999405628,0.7823609483770149,0.030183653648022,1465.7620023235736,13.08771072824337,2740.49558326596,9,310.01335017699074,494.1640179920731,255.5411156286346,255.5411156286346,310.01335017699074,324.74673464415224,cured_embutido,cured_embutido,rm_cured_embutido,2740.49558326596,1465.7620023235736,9,6.0,0.79,0.031,1000.0,28.0,855.9444374213651,1256.367430563063,400.4229931416978,1,0.5790110263344836,0.0,0.0,0.0
2021-12-06,100.0,100.0,141.74305627081404,cured_embutido,cured_embutido,curing_maturation,fermented_dry_spiced,cured,0.79,0.031,11.0,long,planned_campaign,high,1070.9347444219584,0.6693342152637239,0.7848820128163444,0.0317896225422921,1407.828613309188,13.665507264668246,2748.3845917977906,9,294.3089827980544,442.100138626778,270.6768803910493,270.6768803910493,294.3089827980544,308.29601720553194,cured_embutido,cured_embutido,rm_cured_embutido,2748.3845917977906,1407.828613309188,9,6.0,0.79,0.031,1000.0,28.0,938.3192318288345,1206.710239979304,268.3910081504696,1,0.5553757716429918,0.0,0.0,0.0
2021-12-13,100.0,100.0,141.74305627081404,cured_embutido,cured_embutido,curing_maturation,fermented_dry_spiced,cured,0.79,0.031,11.0,long,planned_campaign,high,1164.2225633325213,0.7276391020828258,0.7858718710193537,0.0285706633453828,1523.7664286104762,12.038878659949438,2620.6341628780046,9,375.9513658612756,654.421822444802,279.4276214276221,279.4276214276221,375.9513658612756,393.8184545238327,cured_embutido,cured_embutido,rm_cured_embutido,2620.6341628780046,1523.7664286104762,9,6.0,0.79,0.031,1000.0,28.0,661.5058975216782,1306.085510237551,644.5796127158728,1,0.6209353556767832,209.21777597002256,273.3050854593964,259.43004220282796
2021-12-20,100.0,100.0,141.74305627081404,cured_embutido,cured_embutido,curing_maturation,fermented_dry_spiced,cured,0.79,0.031,11.0,long,planned_campaign,high,1171.2851272953762,0.7320532045596102,0.7897467205611562,0.0324282274971066,1531.2096858193222,13.867781433257594,3033.49732163277,9,283.7003068266852,393.9058563488374,261.2568338796545,261.2568338796545,283.7003068266852,297.1831639086234,cured_embutido,cured_embutido,rm_cured_embutido,3033.49732163277,1531.2096858193222,9,6.0,0.79,0.031,1000.0,28.0,1064.7991541507843,1312.4654449879906,247.66629083720636,1,0.5470362806934977,0.0,0.0,0.0
2021-12-27,100.0,100.0,141.74305627081404,cured_embutido,cured_embutido,curing_maturation,fermented_dry_spiced,cured,0.79,0.031,11.0,long,planned_campaign,high,1168.5212471859656,0.7303257794912286,0.7885371328574152,0.0286324818058796,1524.3149123240412,13.66302119373806,2975.249564716335,9,290.35452633049766,410.55496710256176,258.77881868873607,258.77881868873607,290.35452633049766,304.15362519435456,cured_embutido,cured_embutido,rm_cured_embutido,2975.249564716335,1524.3149123240412,9,6.0,0.79,0.031,1000.0,28.0,1015.4161060139963,1306.5556391348925,291.1395331208962,1,0.5554780850032295,0.0,0.0,0.0
2022-01-03,96.97336244345644,100.0,139.4067360181275,cured_embutido,cured_embutido,curing_maturation,fermented_dry_spiced,cured,0.79,0.031,11.0,long,planned_campaign,high,1203.6789891615144,0.7522993682259466,0.7955965455267844,0.0342854686038752,1564.797753777632,13.855781433760702,3097.356523483223,9,275.6003845542071,364.3541340909448,248.3332811548717,248.3332811548717,275.6003845542071,288.6982928301458,cured_embutido,cured_embutido,rm_cured_embutido,3097.356523483223,1564.797753777632,9,6.0,0.79,0.031,1000.0,28.0,1085.4736971976965,1341.2552175236847,255.78152032598814,1,0.5475318090685198,0.0,0.0,0.0
2022-01-10,96.97336244345644,100.0,139.4067360181275,cured_embutido,cured_embutido,curing_maturation,fermented_dry_spiced,cured,0.79,0.031,11.0,long,planned_campaign,high,1213.6874907400645,0.7585546817125404,0.7938173933163668,0.0275684834312433,1571.075444705207,13.072922469939025,2934.078211865164,9,306.01825815989105,448.7092432438897,243.4941873457687,243.4941873457687,306.01825815989105,320.5617758789399,cured_embutido,cured_embutido,rm_cured_embutido,2934.078211865164,1571.075444705207,9,6.0,0.79,0.031,1000.0,28.0,914.1240686727549,1346.6360954616061,432.51202678885124,1,0.5796116999374604,0.0,0.0,0.0
2022-01-17,96.97336244345644,100.0,139.4067360181275,cured_embutido,cured_embutido,curing_maturation,fermented_dry_spiced,cured,0.79,0.031,11.0,long,planned_campaign,high,1171.0858713450305,0.7319286695906441,0.7919810917842744,0.0288148914592331,1521.2870561125208,13.712893396003158,2980.1781750272103,9,277.8907189987532,366.7272125690582,246.4163111957316,246.4163111957316,277.8907189987532,291.0974754191689,cured_embutido,cured_embutido,rm_cured_embutido,2980.1781750272103,1521.2870561125208,9,6.0,0.79,0.031,1000.0,28.0,1024.2376743111122,1303.960333810732,279.7226594996198,1,0.5534247244460969,0.0,0.0,0.0
2022-01-24,96.97336244345644,100.0,139.4067360181275,cured_embutido,cured_embutido,curing_maturation,fermented_dry_spiced,cured,0.79,0.031,11.0,long,planned_campaign,high,1106.7526790459451,0.6917204244037158,0.7905825212573756,0.0318347416060636,1444.4866081644827,12.221808874597365,2522.034178128817,9,370.8932219609518,638.6853753517591,289.5329994481084,289.5329994481084,370.8932219609518,388.519922334646,cured_embutido,cured_embutido,rm_cured_embutido,2522.034178128817,1444.4866081644827,9,6.0,0.79,0.031,1000.0,28.0,664.8371104887678,1238.1313784266993,573.2942679379314,1,0.613733169328594,160.5838084623647,209.7736260301821,199.1239224933322
2022-01-31,96.97336244345644,100.0,139.4067360181275,cured_embutido,cured_embutido,curing_maturation,fermented_dry_spiced,cured,0.79,0.031,11.0,long,planned_campaign,high,1209.6080838577907,0.7560050524111191,0.7915729191079394,0.0343284665029952,1580.5645244359982,13.532383834664223,3055.543688588779,9,312.7800384208973,465.8389543686236,275.49789690098027,275.49789690098027,312.7800384208973,327.6449097468505,cured_embutido,cured_embutido,rm_cured_embutido,3055.543688588779,1580.5645244359982,9,6.0,0.79,0.031,1000.0,28.0,1023.3893000282096,1354.7695923737126,331.380292345503,1,0.560847597244134,0.0,0.0,0.0
2022-02-07,96.97336244345644,100.0,141.93188450578504,cured_embutido,cured_embutido,curing_maturation,fermented_dry_spiced,cured,0.79,0.031,11.0,long,planned_campaign,high,1229.2493947127837,0.7682808716954898,0.7865520705787465,0.0316300860722323,1612.2653620868298,12.582456495485928,2898.036968233772,9,364.420137470227,609.2674452125602,283.7017588616592,283.7017588616592,364.420137470227,381.7392045034996,cured_embutido,cured_embutido,rm_cured_embutido,2898.036968233772,1612.2653620868298,9,6.0,0.79,0.031,1000.0,28.0,825.1243598364194,1381.9417389315684,556.8173790951489,1,0.5993899595399753,96.17013278462628,125.62883931578462,119.25096465293657
2022-02-14,96.97336244345644,100.0,141.93188450578504,cured_embutido,cured_embutido,curing_maturation,fermented_dry_spiced,cured,0.79,0.031,11.0,long,planned_campaign,high,1224.8643174517767,0.7655401984073604,0.7934288414142265,0.0321257158403647,1593.3551875980077,12.054313053292132,2743.8288909133425,9,402.44286481462063,723.1154787350998,301.7351318863113,301.7351318863113,402.44286481462063,421.5689619649355,cured_embutido,cured_embutido,rm_cured_embutido,2743.8288909133425,1593.3551875980077,9,6.0,0.79,0.031,1000.0,28.0,695.2293640016183,1365.7330179411495,670.5036539395312,1,0.620329690129741,215.25931462581457,281.1972601609575,266.92155013601007
2022-02-21,96.97336244345644,100.0,141.93188450578504,cured_embutido,cured_embutido,curing_maturation,fermented_dry_spiced,cured,0.79,0.031,11.0,long,planned_campaign,high,1253.490571867734,0.7834316074173338,0.7855518229825632,0.0310350738033461,1645.2036727131808,12.370669841847278,2907.467351104189,9,381.7795881777277,662.5573596939382,287.4011844921188,287.4011844921188,381.7795881777277,399.9236631058741,cured_embutido,cured_embutido,rm_cured_embutido,2907.467351104189,1645.2036727131808,9,6.0,0.79,0.031,1000.0,28.0,792.2054861872425,1410.1745766112979,617.9690904240554,1,0.6078352143116491,147.9108982202897,193.21876686168662,183.40951379315925
2022-02-28,96.97336244345644,100.0,141.93188450578504,cured_embutido,cured_embutido,curing_maturation,fermented_dry_spiced,cured,0.79,0.031,11.0,long,planned_campaign,high,1178.4865329228237,0.7365540830767646,0.793341507975609,0.0289472030917696,1528.4721771667807,13.048472835923455,2849.1753834607894,9,358.09921333238213,605.4155566612857,305.69213058606425,305.69213058606425,358.09921333238213,375.1178784460036,cured_embutido,cured_embutido,rm_cured_embutido,2849.1753834607894,1528.4721771667807,9,6.0,0.79,0.031,1000.0,28.0,883.9968699606427,1310.1190090000978,426.1221390394551,1,0.5806042842513606,0.0,0.0,0.0
2022-03-07,96.97336244345644,100.0,146.89806708552203,cured_embutido,cured_embutido,curing_maturation,fermented_dry_spiced,cured,0.79,0.031,11.0,long,planned_campaign,high,1333.0739776024732,0.8331712360015457,0.7921366652801692,0.0307770693736101,1734.678052562174,12.433751034268294,3081.222147166777,9,385.5612595970614,668.4134512853516,286.39327464907296,286.39327464907296,385.5612595970614,403.88505845941177,cured_embutido,cured_embutido,rm_cured_embutido,3081.222147166777,1734.678052562174,9,6.0,0.79,0.031,1000.0,28.0,850.9217938725537,1486.8669021961489,635.9451083235952,1,0.6053262658448417,140.32280759154582,183.30630245397947,174.00028141351683
2022-03-14,96.97336244345644,100.0,146.89806708552203,cured_embutido,cured_embutido,curing_maturation,fermented_dry_spiced,cured,0.79,0.031,11.0,long,planned_campaign,high,1223.4545424710743,0.7646590890444215,0.7908434584083524,0.0285761805600374,1591.2329892902042,13.153974678216334,2990.1483497522613,9,320.4007541865718,416.3344669606795,266.4581867576781,266.4581867576781,320.4007541865718,335.62780002928866,cured_embutido,cured_embutido,rm_cured_embutido,2990.1483497522613,1591.2329892902042,9,6.0,0.79,0.031,1000.0,28.0,944.277363521999,1363.9139908201748,419.6366272981759,1,0.5763166494931822,0.0,0.0,0.0
2022-03-21,96.97336244345644,100.0,146.89806708552203,cured_embutido,cured_embutido,curing_maturation,fermented_dry_spiced,cured,0.79,0.031,11.0,long,planned_campaign,high,1289.811002394523,0.8061318764965769,0.7892951477641521,0.0284425800644462,1680.6090330793484,11.843388026196443,2843.443557012792,9,339.638212556922,327.95838235663115,218.7413769009033,218.7413769009033,339.638212556922,355.7795186086897,cured_embutido,cured_embutido,rm_cured_embutido,2843.443557012792,1680.6090330793484,9,6.0,0.79,0.031,1000.0,28.0,682.6605144822015,1440.5220283537271,757.8615138715256,1,0.6285735063852337,277.6875044202834,362.74836961017286,344.33250548115143
2022-03-28,96.97336244345644,100.0,146.89806708552203,cured_embutido,cured_embutido,curing_maturation,fermented_dry_spiced,cured,0.79,0.031,11.0,long,planned_campaign,high,1198.6058332310768,0.749128645769423,0.7916012396332387,0.0318034978386394,1562.3089370484263,11.652072033029338,2600.5908960476804,9,276.6573410707696,0.0,158.38760002509105,158.38760002509105,276.6573410707696,289.8054812051579,cured_embutido,cured_embutido,rm_cured_embutido,2600.5908960476804,1562.3089370484263,9,6.0,0.79,0.031,1000.0,28.0,591.9079769854179,1339.1219460415082,747.2139690560903,1,0.6359868733422595,300.83998704225405,392.99288976271254,373.04158393239504
2022-04-04,96.97336244345644,100.0,158.5882514505442,cured_embutido,cured_embutido,curing_maturation,fermented_dry_spiced,cured,0.79,0.031,11.0,long,planned_campaign,high,1303.9116000339757,0.8149447500212348,0.78,0.028753644035824,1719.7484744045312,13.47676520701464,3310.9494863816417,9,116.28654472286206,0.0,10.303478517750683,10.303478517750683,116.28654472286206,121.81306276081608,cured_embutido,cured_embutido,rm_cured_embutido,3310.9494863816417,1719.7484744045312,9,6.0,0.79,0.031,1000.0,28.0,1099.8443050043875,1474.0701209181696,374.22581591378207,1,0.5631294159987209,0.0,0.0,0.0
2022-04-11,96.97336244345644,100.0,158.5882514505442,fresh_preparation,fresh_preparation,fresh_forming,marinated_short_run,fresh_prepared,0.85,0.027,2.5,short,service_critical,low,1584.0,0.98,0.8224090328739417,0.0360391080134467,1995.4619678220924,8.815612824169355,2513.0314448106647,2,190.99477836726865,0.0,201.7769690329481,201.7769690329481,190.99477836726865,201.47561683017253,fresh_preparation,fresh_preparation,rm_fresh_preparation,2513.0314448106647,1995.4619678220924,2,6.0,0.85,0.027,1000.0,7.0,1942.8994540043525,1710.3959724189365,-232.503481585416,0,0.4660683665804282,1192.826495430364,1442.2664838043215,1479.1048543336515
2022-04-18,96.97336244345644,100.0,158.5882514505442,fresh_preparation,fresh_preparation,fresh_forming,marinated_short_run,fresh_prepared,0.85,0.027,2.5,short,service_critical,low,1560.6610737497033,0.9754131710935644,0.8215722132117992,0.0325555459779699,1961.4456540495933,7.643754644980209,2141.829904145404,2,284.78965589527087,176.27108006583936,285.9585973478027,285.9585973478027,284.78965589527087,300.4174882625239,fresh_preparation,fresh_preparation,rm_fresh_preparation,2141.829904145404,1961.4456540495933,2,6.0,0.85,0.027,1000.0,7.0,1581.4168601312344,1681.2391320425086,99.82227191127413,1,0.5148391973316911,1500.8548819466978,1814.7087624045678,1861.0600536139052
2022-04-25,96.97336244345644,100.0,158.5882514505442,fresh_preparation,fresh_preparation,fresh_forming,marinated_short_run,fresh_prepared,0.85,0.027,2.5,short,service_critical,low,1584.0,0.98,0.820997487547772,0.0359927660402335,1998.8033657803887,8.271532960446171,2361.88113164332,2,267.5415751573899,169.6262099575518,279.0249738053999,279.0249738053999,267.5415751573899,282.2229190941517,fresh_preparation,fresh_preparation,rm_fresh_preparation,2361.88113164332,1998.8033657803887,2,6.0,0.85,0.027,1000.0,7.0,1790.794455706066,1713.2600278117618,-77.53442789430414,0,0.4886880572100094,1350.1822619488307,1632.527975272149,1674.2260048165501
2022-05-02,96.97336244345644,100.0,169.53513921790778,fresh_preparation,fresh_preparation,fresh_forming,marinated_short_run,fresh_prepared,0.85,0.027,2.5,short,service_critical,low,1584.0,0.98,0.8240261300515912,0.034422634862074,1988.4387082712285,8.62752434661421,2450.75762390859,3,272.5411171687698,133.3908838072456,266.5909286450062,266.5909286450062,272.5411171687698,287.49681097340607,fresh_preparation,fresh_preparation,rm_fresh_preparation,2450.75762390859,1988.4387082712285,3,6.0,0.85,0.027,1000.0,7.0,1598.5696060780638,1704.376035661053,105.80642958298927,1,0.5155148365741851,1242.0571200236914,1501.7920561316623,1540.1508288293774
2022-05-09,96.97336244345644,100.0,169.53513921790778,fresh_preparation,fresh_preparation,fresh_forming,marinated_short_run,fresh_prepared,0.85,0.027,2.5,short,service_critical,low,1584.0,0.98,0.8209009243137411,0.0382132310673012,2003.323067744629,8.26734047546778,2366.0219833433503,2,293.79789218181907,262.37265409759203,302.45928890596235,302.45928890596235,293.79789218181907,309.9200515152964,fresh_preparation,fresh_preparation,rm_fresh_preparation,2366.0219833433503,2003.323067744629,2,6.0,0.85,0.027,1000.0,7.0,1793.643963987742,1717.134058066825,-76.50990592091694,0,0.4888626560453036,1354.4351424681035,1637.6702043021626,1679.4995766604484
